"subj" "item" "TFT" "syll_len" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "IC" "SC"
"32474" 6 47 230 2 0 5122 5122 69 145 2 0 1
"32475" 6 47 476 3 0 15 15 1 1 4 0 1
"32476" 6 47 280 3 0.5 6 6 1 1 5 0 1
"32477" 6 47 410 2 0.5 201 8126 1 1 3 0 1
"32478" 6 47 848 4 1.5 1693 6262 2 45 8 0 1
"32479" 6 47 606 2 0.5 3 3 1 1 3 0 1
"32480" 6 47 324 2 0.5 3 3 1 1 3 0 1
"32481" 6 47 324 2 1 1984 9800 1 1 4 9 0
"32482" 6 47 0 1 0 1470 3255 151 384 2 0 0
"32483" 6 47 0 1 0 19415 18846 895 2058 1 0 0
"32484" 6 48 144 3 0.5 6 6 NA NA 5 0 1
"32485" 6 48 204 3 0 2 2 1 1 4 0 1
"32486" 6 48 198 2 0 5 5 1 1 3 0 1
"32487" 6 48 656 3 0.5 5 5 5 5 5 0 1
"32488" 6 48 228 1 0 11321 25348 NA 1 2 0 2
"32489" 6 48 392 3 0.5 3 15 1 6 5 1 1
"32490" 6 48 436 3 1 NA NA NA NA 5 0 1
"32491" 6 48 320 1 0 347 347 NA NA 2 0 2
"32492" 6 48 568 2 0.5 2830 NA 31 NA 4 0 1
"32493" 6 48 0 2 0 1750 8126 NA NA 2 0 1
"32494" 6 48 350 1 0 1349 1349 15 22 2 0 1
"32495" 6 48 0 2 0.5 103 103 1 1 3 0 1
"32496" 6 48 512 2 0 177 182 33 33 3 0 1
"32497" 6 48 0 1 0 11321 25348 3 13 2 0 2
"32498" 6 48 310 2 2 667 718 10 15 6 1 1
"32499" 6 48 0 1 1 12692 25348 40 238 3 0 1
"32500" 6 48 184 2 0 147 147 12 1 2 7 0
"32501" 6 48 172 2 0 370 5915 2 20 4 0 0
"32502" 6 48 0 1 0 19415 18846 257 886 1 0 0
"32503" 6 49 262 3 1.5 859 859 NA NA 5 0 1
"32504" 6 49 212 3 0 77 130 2 4 4 0 1
"32505" 6 49 0 3 0.5 59 66 3 3 4 0 1
"32506" 6 49 232 1 0.5 10733 14482 3 3 2 3 0
"32507" 6 49 0 1 1 6478 25348 1852 1 2 0 1
"32508" 6 49 376 2 1 107 1184 14 24 3 0 1
"32509" 6 49 646 3 0 546 548 19 19 3 0 1
"32510" 6 49 718 2 0 26 26 1 1 4 0 1
"32511" 6 49 1260 2 0 5122 5122 3 3 2 0 2
"32512" 6 49 980 4 0 2 2 1 1 8 0 1
"32513" 6 49 0 1 0 5500 25348 1 1 2 0 2
"32514" 6 49 706 2 0 67 69 12 18 3 1 1
"32515" 6 49 0 2 0 189 469 2 4 2 5 0
"32516" 6 49 168 2 0 823 3304 32 152 3 0 1
"32517" 6 49 154 2 0.5 NA NA NA NA 3 0 1
"32518" 6 49 344 2 0 400 1172 NA NA 3 0 1
"32519" 6 49 162 1 0 1862 1863 2 2 2 0 1
"32520" 6 49 274 3 1.5 6 3906 1 12 6 1 0
"32521" 6 49 202 3 0 NA NA NA NA 3 0 0
"32522" 6 49 186 2 0.5 32 32 NA NA 3 0 0
"32523" 6 49 1504 5 2 1 1 1 1 7 0 0
"32524" 6 49 0 3 0 NA NA NA NA 3 0 0
"32525" 6 49 370 3 1.5 2 12 NA NA 6 5 0
"32526" 6 49 420 2 0 97 3304 1 3 2 0 0
"32527" 6 49 158 3 0.5 2 7560 1 53 5 0 0
"32528" 6 49 0 1 0 19415 18846 1 1871 1 0 0
"32529" 6 50 3044 3 1 7 7 NA NA 6 0 1
"32530" 6 50 1702 4 0 3 3 3 3 6 0 1
"32531" 6 50 216 2 0 5122 5122 1 1 2 0 2
"32532" 6 50 78 3 0.5 23 23 3 3 4 0 1
"32533" 6 50 1312 5 1 3 3 3 3 8 0 1
"32534" 6 50 0 1 0 11321 25348 NA 2 2 0 2
"32535" 6 50 340 3 0.5 3 15 1 6 5 1 1
"32536" 6 50 168 1 0 3079 3081 NA NA 2 0 1
"32537" 6 50 178 2 0.5 698 1337 19 18 3 0 2
"32538" 6 50 192 2 0 236 8126 2 NA 3 0 2
"32539" 6 50 258 3 0 546 548 46 156 3 0 1
"32540" 6 50 116 1 0 11321 25348 96 189 2 0 2
"32541" 6 50 0 1 0.5 10733 14482 340 53 2 6 0
"32542" 6 50 0 1 0 19415 18846 6561 8730 1 0 0
"32543" 6 51 392 3 0.5 23 23 NA NA 4 0 1
"32544" 6 51 722 5 1 3 3 3 3 8 0 1
"32545" 6 51 178 3 0.5 21 21 1 1 4 0 1
"32546" 6 51 186 1 0 11321 25348 3 5 2 0 2
"32547" 6 51 184 3 1.5 115 114 9 9 6 1 1
"32548" 6 51 0 1 0 5500 25348 9 49 2 0 2
"32549" 6 51 186 2 0 186 7560 3 4 4 1 1
"32550" 6 51 366 2 0 120 390 1 NA 4 0 1
"32551" 6 51 322 2 0 265 273 NA NA 3 0 1
"32552" 6 51 148 1 0.5 10733 14482 4 4 2 6 0
"32553" 6 51 0 1 0 19415 18846 6561 8730 1 0 0
"32554" 6 52 404 4 0 NA NA NA NA 5 0 1
"32555" 6 52 156 1 0 8766 25348 NA NA 2 0 1
"32556" 6 52 380 4 0 31 31 4 2 5 0 1
"32557" 6 52 0 3 0 193 6262 1 3 4 0 2
"32558" 6 52 628 4 0 37 37 1 3 6 0 1
"32559" 6 52 188 2 0 172 172 1 1 2 0 1
"32560" 6 52 192 3 1 67 69 2 2 4 0 1
"32561" 6 52 272 3 0.5 2 66 1 1 4 11 0
"32562" 6 52 390 2 0 222 595 1 NA 3 0 0
"32563" 6 52 0 1 0 19415 18846 20 44 1 0 0
"32564" 6 53 500 2 0 26 26 NA NA 4 0 1
"32565" 6 53 202 2 0 5122 5122 3 3 2 0 2
"32566" 6 53 0 2 0 235 6262 13 353 2 0 2
"32567" 6 53 304 2 0 5002 7193 40 4 2 0 2
"32568" 6 53 734 4 0 2 2 1 NA 8 1 1
"32569" 6 53 0 3 0 NA NA NA NA 3 0 1
"32570" 6 53 0 3 1 4 4 NA NA 5 0 1
"32571" 6 53 1038 3 1.5 85 85 4 4 6 0 1
"32572" 6 53 298 3 0.5 21 21 4 4 4 0 1
"32573" 6 53 0 2 0 7 7 5 5 3 0 1
"32574" 6 53 356 1 1 12692 25348 2 1 3 0 1
"32575" 6 53 170 2 0 3071 8126 109 325 2 0 2
"32576" 6 53 222 2 0 334 334 61 61 3 0 1
"32577" 6 53 244 2 0.5 698 1337 1 3 3 0 1
"32578" 6 53 186 2 0 198 459 2 5 3 9 1
"32579" 6 53 0 1 0 1862 1863 14 32 2 0 1
"32580" 6 53 178 2 0 189 469 1 4 2 10 0
"32581" 6 53 166 2 0 823 3304 32 152 3 0 0
"32582" 6 53 0 1 0.5 10733 14482 608 1885 2 0 0
"32583" 6 53 0 1 0 19415 18846 6561 8730 1 0 0
"32584" 6 54 374 4 0 NA NA NA NA 4 0 1
"32585" 6 54 166 2 0.5 767 1172 NA NA 5 0 1
"32586" 6 54 0 1 0.5 6947 12697 110 27 2 0 1
"32587" 6 54 234 3 1.5 549 6262 57 285 6 0 1
"32588" 6 54 182 3 0 816 1026 5 131 5 2 0
"32589" 6 54 174 1 1 6478 25348 655 9 2 0 1
"32590" 6 54 230 3 1 7 7 2 NA 6 0 1
"32591" 6 54 1396 4 0 3 3 3 3 6 0 1
"32592" 6 54 154 1 0.5 6947 12697 1 NA 2 0 1
"32593" 6 54 342 3 0.5 565 6262 27 285 4 0 2
"32594" 6 54 570 4 2 5 5 1 1 6 0 1
"32595" 6 54 278 2 4 17 17 2 2 6 0 1
"32596" 6 54 176 2 0 352 1196 1 1 4 0 2
"32597" 6 54 1162 3 1 1 1 1 1 6 1 1
"32598" 6 54 166 1 0 11321 25348 1 1 2 0 2
"32599" 6 54 284 3 0 8 9 5 6 3 1 1
"32600" 6 54 0 2 0 2277 9800 3 3 2 8 0
"32601" 6 54 164 1 0 166 1763 52 217 2 0 0
"32602" 6 54 0 1 0.5 10733 14482 41 176 2 0 0
"32603" 6 54 0 1 0 19415 18846 6561 8730 1 0 0
"32604" 6 55 342 2 0.5 319 566 NA NA 4 0 1
"32605" 6 55 190 2 0 264 643 2 2 2 0 1
"32606" 6 55 280 2 0 23 1026 2 2 3 1 0
"32607" 6 55 0 1 1 41 3918 3 10 3 0 0
"32608" 6 55 230 1 1 6478 25348 6 182 2 0 1
"32609" 6 55 224 3 1 7 7 2 NA 6 0 1
"32610" 6 55 252 4 0 3 3 3 3 6 0 1
"32611" 6 55 762 2 0 276 603 1 NA 3 0 1
"32612" 6 55 454 4 0.5 2 22 1 NA 5 0 1
"32613" 6 55 268 2 0.5 1245 5915 2 2 3 1 2
"32614" 6 55 222 3 0.5 21 21 1 1 4 0 1
"32615" 6 55 258 5 1 16 21 4 9 7 0 1
"32616" 6 55 0 1 1 3449 14482 1 1 3 5 0
"32617" 6 55 274 2 0 5122 5122 166 592 2 0 1
"32618" 6 55 176 2 0 3071 8126 67 249 2 0 2
"32619" 6 55 0 2 0 334 334 61 61 3 0 1
"32620" 6 55 314 4 1.5 1693 6262 1 6 8 0 1
"32621" 6 55 326 3 1 4 4 1 1 5 0 1
"32622" 6 55 326 3 1.5 85 85 4 4 6 0 1
"32623" 6 55 236 3 0.5 21 21 4 4 4 0 1
"32624" 6 55 232 2 0 7 7 5 5 3 0 1
"32625" 6 55 0 1 0.5 7203 25348 1 1 2 0 1
"32626" 6 55 310 3 0 178 8126 4 325 4 0 2
"32627" 6 55 286 4 1 54 54 2 3 6 0 1
"32628" 6 55 144 1 0 11321 25348 13 1 2 18 0
"32629" 6 55 0 1 0.5 10733 14482 340 53 2 0 0
"32630" 6 55 0 1 0 19415 18846 6561 8730 1 0 0
"32631" 6 2 316 2 2 20 19 NA NA 5 0 2
"32632" 6 2 524 4 0 1 2 NA NA 5 0 2
"32633" 6 2 0 1 0 5500 25348 NA NA 2 0 3
"32634" 6 2 224 4 2 2 2 1 1 8 1 2
"32635" 6 2 0 2 0.5 319 566 1 1 4 0 2
"32636" 6 2 204 2 0 5002 7193 8 25 2 0 2
"32637" 6 2 284 2 0 100 5915 1 82 4 8 1
"32638" 6 2 212 1 0 1470 3255 7 165 2 0 1
"32639" 6 2 254 4 1 14 14 1 1 6 0 1
"32640" 6 2 236 3 1 8 8 1 1 6 0 1
"32641" 6 2 260 1 0 11321 25348 1 2 2 0 2
"32642" 6 2 262 4 0.5 32 32 23 23 7 1 1
"32643" 6 2 238 2 0 3071 8126 NA NA 2 0 2
"32644" 6 2 384 4 1 NA NA NA NA 6 0 1
"32645" 6 2 224 1 1 12692 25348 NA NA 3 0 1
"32646" 6 2 390 2 0 257 265 30 14 4 0 1
"32647" 6 2 214 3 0 37 37 2 2 3 0 1
"32648" 6 2 0 1 0 888 3255 1 1 2 16 0
"32649" 6 2 0 1 0 19415 18846 579 2058 1 0 0
"32650" 6 56 202 3 0 159 794 NA NA 5 0 1
"32651" 6 56 794 2 0 45 145 NA NA 3 0 0
"32652" 6 56 530 1 0 1349 1349 2 NA 2 0 1
"32653" 6 56 264 3 1 7 7 1 1 6 0 1
"32654" 6 56 0 1 0.5 6947 12697 4 NA 2 0 1
"32655" 6 56 352 3 0 25 25 1 3 4 0 1
"32656" 6 56 188 2 0.5 187 186 2 2 3 0 1
"32657" 6 56 266 1 0 11321 25348 11 NA 2 8 0
"32658" 6 56 0 1 1 6478 25348 26 3 2 0 1
"32659" 6 56 358 4 2 5 5 1 NA 6 0 1
"32660" 6 56 190 2 4 17 17 2 2 6 0 1
"32661" 6 56 92 2 0 86 8126 1 NA 3 0 2
"32662" 6 56 368 4 0 44 54 1 5 5 0 1
"32663" 6 56 168 2 0.5 2830 NA 1 NA 4 0 1
"32664" 6 56 0 1 0.5 10733 14482 512 NA 2 4 0
"32665" 6 56 354 3 1 37 1184 4 197 5 3 1
"32666" 6 56 0 2 0 788 1337 1 7 3 0 2
"32667" 6 56 430 5 0.5 3 2 1 NA 8 0 1
"32668" 6 56 260 2 0 160 5915 1 NA 4 2 0
"32669" 6 56 0 1 0 1646 14482 1 603 2 0 0
"32670" 6 56 0 1 0 19415 18846 144 8730 1 0 0
"32671" 6 57 342 3 1 7 7 NA NA 6 0 1
"32672" 6 57 192 1 0.5 6947 12697 4 NA 2 0 1
"32673" 6 57 0 2 0 3192 3906 1346 229 3 1 0
"32674" 6 57 220 1 1 6478 25348 2473 6 2 0 1
"32675" 6 57 0 3 0.5 565 6262 54 71 4 0 2
"32676" 6 57 210 2 0 5122 5122 5 15 2 0 3
"32677" 6 57 192 3 0.5 23 23 3 3 4 0 2
"32678" 6 57 422 5 1 3 3 3 3 8 0 2
"32679" 6 57 0 1 0.5 18820 25348 1 2 2 0 2
"32680" 6 57 164 2 0 344 349 19 88 3 5 1
"32681" 6 57 276 1 1 12692 25348 20 9 3 0 1
"32682" 6 57 502 2 0 17 67 1 12 4 0 1
"32683" 6 57 284 2 1 4 4 1 NA 4 0 1
"32684" 6 57 0 1 0.5 10733 14482 1 1 2 2 0
"32685" 6 57 0 1 0 19415 18846 6561 8730 1 0 0
"32686" 6 58 262 2 0.5 524 1108 NA NA 5 0 1
"32687" 6 58 344 1 0 5500 25348 6 27 2 0 2
"32688" 6 58 198 4 0.5 1 1 1 1 6 1 1
"32689" 6 58 86 1 0 1862 1863 1 1 2 0 1
"32690" 6 58 222 3 0 221 222 3 3 3 0 1
"32691" 6 58 210 1 0.5 10733 14482 14 16 2 2 0
"32692" 6 58 0 1 0 19415 18846 6561 8730 1 0 0
"32693" 6 59 0 3 1 7 7 NA NA 6 0 1
"32694" 6 59 102 1 0.5 6947 12697 4 NA 2 0 1
"32695" 6 59 172 2 0 3192 3906 1346 229 3 1 0
"32696" 6 59 0 1 1 6478 25348 2473 6 2 0 1
"32697" 6 59 174 3 0 400 6262 39 71 4 0 2
"32698" 6 59 360 3 0 42 52 1 2 4 0 1
"32699" 6 59 528 2 0.5 11 11 NA NA 5 0 1
"32700" 6 59 172 1 0.5 7203 25348 NA 5 2 0 1
"32701" 6 59 374 2 0 1 1 1 NA 3 3 0
"32702" 6 59 572 2 0.5 591 5915 1 1 3 0 0
"32703" 6 59 180 1 0.5 10733 14482 135 603 2 0 0
"32704" 6 59 0 1 0 19415 18846 6561 8730 1 0 0
"32705" 6 60 1182 3 1 301 341 NA NA 4 0 1
"32706" 6 60 462 3 0.5 23 23 1 NA 4 0 1
"32707" 6 60 0 1 0.5 18820 25348 1 1 2 0 2
"32708" 6 60 180 2 0 344 349 19 88 3 1 1
"32709" 6 60 0 1 1 12692 25348 20 9 3 0 1
"32710" 6 60 152 3 0 2 1 1 NA 4 0 1
"32711" 6 60 168 1 0.5 18820 25348 1 1 2 0 2
"32712" 6 60 214 5 0 NA NA NA NA 7 0 1
"32713" 6 60 474 4 0 2 2 NA NA 5 0 1
"32714" 6 60 0 2 0 5002 7193 2 NA 2 0 1
"32715" 6 60 460 3 0.5 254 257 9 89 6 0 2
"32716" 6 60 282 2 0 78 82 3 3 3 0 1
"32717" 6 60 212 2 1 1306 3918 20 55 4 28 0
"32718" 6 60 220 2 0 1961 7560 230 794 3 0 0
"32719" 6 60 0 1 0.5 10733 14482 852 1903 2 0 0
"32720" 6 60 0 1 0 19415 18846 6561 8730 1 0 0
"32721" 6 61 136 3 0.5 23 23 NA NA 4 0 1
"32722" 6 61 254 1 0.5 6947 12697 1 NA 2 0 1
"32723" 6 61 114 2 0 3071 8126 208 337 2 0 2
"32724" 6 61 0 2 0 616 672 181 235 3 0 1
"32725" 6 61 198 1 0 8766 25348 26 106 2 0 1
"32726" 6 61 0 2 0 3071 8126 144 325 2 0 2
"32727" 6 61 0 3 0 546 548 112 156 3 0 1
"32728" 6 61 276 2 0.5 187 186 3 3 3 9 1
"32729" 6 61 316 3 1 NA NA NA NA 5 0 0
"32730" 6 61 148 2 0.5 698 1337 NA NA 3 0 2
"32731" 6 61 416 2 0.5 767 1172 15 NA 5 0 1
"32732" 6 61 0 1 0.5 6947 12697 110 27 2 0 1
"32733" 6 61 218 2 1 115 558 5 13 4 0 1
"32734" 6 61 454 3 0 816 1026 1 2 5 2 0
"32735" 6 61 0 1 1 6478 25348 655 9 2 0 1
"32736" 6 61 192 3 0 35 643 4 9 5 0 2
"32737" 6 61 264 2 0 344 349 1 2 3 0 1
"32738" 6 61 284 2 0 257 265 1 1 4 0 1
"32739" 6 61 330 3 1 27 938 1 1 5 1 0
"32740" 6 61 152 3 0.5 2 4 1 2 5 0 0
"32741" 6 61 0 1 0.5 10733 14482 1 1 2 0 0
"32742" 6 61 0 1 0 19415 18846 6561 8730 1 0 0
"32743" 6 62 348 3 1.5 859 859 NA NA 5 0 1
"32744" 6 62 254 3 1 7 7 1 1 6 0 1
"32745" 6 62 0 1 0.5 6947 12697 4 NA 2 0 1
"32746" 6 62 376 4 1.5 2 2 1 NA 6 0 1
"32747" 6 62 318 3 5.5 1 1 1 1 9 0 1
"32748" 6 62 0 1 0 11321 25348 1 NA 2 3 2
"32749" 6 62 202 1 0.5 10733 14482 340 53 2 0 1
"32750" 6 62 0 1 0 19415 18846 6561 8730 1 0 1
"32751" 6 63 68 2 0 1750 8126 NA NA 2 0 1
"32752" 6 63 928 4 0 2 2 NA 1 7 0 1
"32753" 6 63 0 2 0.5 241 566 NA NA 4 0 2
"32754" 6 63 288 3 1.5 115 114 8 8 6 0 1
"32755" 6 63 154 1 1 12692 25348 22 49 3 0 1
"32756" 6 63 210 2 0 189 469 16 5 2 4 0
"32757" 6 63 0 2 0 848 3304 84 152 3 0 0
"32758" 6 63 198 1 0.5 10733 14482 445 1885 2 0 0
"32759" 6 63 162 2 0 5122 5122 417 592 2 0 1
"32760" 6 63 160 3 0 197 8126 15 249 4 0 2
"32761" 6 63 150 2 0 788 1337 6 42 3 0 2
"32762" 6 63 554 3 1.5 2 2 1 1 6 1 1
"32763" 6 63 582 2 0.5 2830 NA 1 NA 4 0 1
"32764" 6 63 154 1 0 1646 14482 105 NA 2 1 0
"32765" 6 63 76 3 0 358 1070 59 NA 4 0 0
"32766" 6 63 0 1 0 19415 18846 50 297 1 0 0
"32767" 6 64 284 2 0 NA NA NA NA 3 0 1
"32768" 6 64 358 4 1.5 1693 6262 NA NA 8 0 1
"32769" 6 64 174 1 0 3079 3081 7 58 2 0 1
"32770" 6 64 338 2 0 1294 1294 2 2 3 0 1
"32771" 6 64 366 4 0 61 61 2 2 5 0 1
"32772" 6 64 218 2 0 2107 2116 1 1 2 0 2
"32773" 6 64 412 5 4 3 3 1 1 14 0 1
"32774" 6 64 0 3 0.5 27 102 2 2 5 7 0
"32775" 6 64 384 2 0 5122 5122 4 6 2 0 1
"32776" 6 64 338 5 0 NA NA NA NA 7 0 1
"32777" 6 64 254 3 0 NA NA NA NA 4 0 0
"32778" 6 64 186 2 0.5 NA NA NA NA 4 0 0
"32779" 6 64 446 2 1.5 51 558 NA NA 5 0 1
"32780" 6 64 386 2 0 3071 8126 4 29 2 0 2
"32781" 6 64 390 3 1 15 48 NA NA 5 0 1
"32782" 6 64 262 1 0 8766 25348 NA 1 2 0 1
"32783" 6 64 0 2 0.5 138 138 7 1 3 0 1
"32784" 6 64 396 4 1 13 16 1 1 6 0 1
"32785" 6 64 250 2 0.5 2830 NA 1 NA 4 0 1
"32786" 6 64 0 2 1 1984 9800 139 NA 4 13 0
"32787" 6 64 128 1 0.5 10733 14482 380 1003 2 0 0
"32788" 6 64 0 1 0 19415 18846 6561 8730 1 0 0
"32789" 6 65 234 3 0.5 21 21 NA NA 4 0 1
"32790" 6 65 326 5 1.5 5 21 5 9 9 0 1
"32791" 6 65 264 1 0 5500 25348 2 3 2 0 2
"32792" 6 65 232 3 0 394 3906 293 303 4 1 1
"32793" 6 65 0 1 0.5 10733 14482 329 686 2 0 0
"32794" 6 65 316 1 1 6478 25348 1852 1 2 0 1
"32795" 6 65 452 3 0.5 228 224 5 80 4 0 1
"32796" 6 65 428 3 0.5 254 257 26 27 6 0 1
"32797" 6 65 238 3 0 8 9 1 1 3 0 1
"32798" 6 65 196 1 0 347 347 1 1 2 0 2
"32799" 6 65 512 2 0 26 26 1 1 4 0 1
"32800" 6 65 872 4 0 1 1 1 1 7 0 1
"32801" 6 65 518 4 1 13 16 1 1 6 0 1
"32802" 6 65 330 1 0 11321 25348 2 4 2 0 2
"32803" 6 65 216 2 0 126 5915 2 11 4 3 1
"32804" 6 65 0 1 0.5 10733 14482 68 603 2 0 0
"32805" 6 65 0 1 0 19415 18846 6561 8730 1 0 0
"32806" 6 3 254 3 0.5 801 8126 NA NA 4 0 2
"32807" 6 3 564 3 0.5 700 587 11 113 4 0 1
"32808" 6 3 178 1 0 NA NA NA NA 2 0 1
"32809" 6 3 0 1 1 12692 25348 NA NA 3 0 1
"32810" 6 3 458 4 1 2 2 2 NA 7 0 1
"32811" 6 3 444 4 3 1 1 1 1 9 0 1
"32812" 6 3 0 1 0.5 18820 25348 1 1 2 0 2
"32813" 6 3 224 3 1 NA NA NA NA 5 0 2
"32814" 6 3 464 3 2 NA NA NA NA 6 0 1
"32815" 6 3 562 5 1 NA NA NA NA 8 3 1
"32816" 6 3 0 1 0 11321 25348 NA NA 2 0 2
"32817" 6 3 324 4 1 54 54 39 40 6 1 1
"32818" 6 3 136 2 0.5 112 198 NA NA 3 0 1
"32819" 6 3 234 1 0 1862 1863 2 2 2 0 1
"32820" 6 3 262 4 0.5 4 4 1 1 6 1 1
"32821" 6 3 140 1 0.5 7203 25348 3 NA 2 0 1
"32822" 6 3 188 2 0.5 591 5915 25 11 3 34 0
"32823" 6 3 0 1 0 19415 18846 117 886 1 0 0
"32824" 6 66 484 4 1.5 8 11 NA NA 6 0 1
"32825" 6 66 580 5 1 16 21 1 1 7 0 1
"32826" 6 66 248 2 0 541 8126 1 1 2 0 2
"32827" 6 66 270 2 0.5 21 672 6 235 5 0 1
"32828" 6 66 256 1 0 8766 25348 11 106 2 0 1
"32829" 6 66 740 3 0.5 4 4 3 NA 5 0 1
"32830" 6 66 558 3 0.5 22 197 1 1 5 6 0
"32831" 6 66 0 1 1 3449 14482 14 29 3 0 0
"32832" 6 66 292 4 1 194 182 1 9 5 0 1
"32833" 6 66 216 2 0 447 449 1 1 2 0 2
"32834" 6 66 362 2 0 334 334 30 30 3 0 1
"32835" 6 66 238 3 0.5 128 132 1 1 5 0 1
"32836" 6 66 356 2 0.5 2830 NA 9 NA 4 0 1
"32837" 6 66 244 2 1 180 3918 6 NA 4 3 0
"32838" 6 66 0 1 1 3449 14482 35 604 3 0 0
"32839" 6 66 0 1 0 19415 18846 2296 8730 1 0 0
"32840" 6 67 498 2 2.5 505 507 NA NA 6 0 1
"32841" 6 67 268 3 1 100 100 NA NA 6 0 1
"32842" 6 67 190 1 0 5500 25348 3 17 2 0 2
"32843" 6 67 1102 7 0.5 NA NA NA NA 11 1 1
"32844" 6 67 518 1 0.5 10733 14482 NA NA 2 3 0
"32845" 6 67 0 1 0 19415 18846 6561 8730 1 0 0
"32846" 6 68 448 4 1 194 182 NA NA 5 0 1
"32847" 6 68 208 2 0.5 319 566 2 3 4 0 1
"32848" 6 68 198 2 0 26 26 1 1 4 0 1
"32849" 6 68 352 4 0.5 1 18 1 1 6 1 1
"32850" 6 68 0 2 0 5002 7193 1 NA 2 0 1
"32851" 6 68 190 2 0 3071 8126 31 182 2 0 2
"32852" 6 68 268 2 0 616 672 181 235 3 0 1
"32853" 6 68 0 1 0 11321 25348 83 106 2 0 2
"32854" 6 68 614 3 0.5 19 19 3 3 6 1 1
"32855" 6 68 0 1 0 1349 1349 1 1 2 0 1
"32856" 6 68 710 3 0 46 3304 1 2 4 6 0
"32857" 6 68 378 1 0 1862 1863 1 1 2 0 0
"32858" 6 68 0 1 0.5 10733 14482 29 39 2 0 0
"32859" 6 68 342 1 1 6478 25348 1852 1 2 0 1
"32860" 6 68 262 2 0 12 13 1 NA 3 0 1
"32861" 6 68 400 2 0.5 58 35 1 NA 3 0 1
"32862" 6 68 0 1 0 424 2829 1 NA 1 0 1
"32863" 6 68 188 2 1.5 2 8 1 NA 4 2 0
"32864" 6 68 346 3 1.5 859 859 1 1 5 0 1
"32865" 6 68 468 5 3.5 2 2 1 1 9 0 1
"32866" 6 68 236 2 0 5122 5122 1 1 2 0 2
"32867" 6 68 0 2 0.5 103 103 1 1 3 0 2
"32868" 6 68 194 2 0 177 182 33 33 3 0 1
"32869" 6 68 156 1 0 11321 25348 3 13 2 0 2
"32870" 6 68 230 3 3.5 45 718 2 15 9 1 1
"32871" 6 68 420 1 1 12692 25348 1 238 3 0 1
"32872" 6 68 358 2 2 139 347 12 76 5 0 1
"32873" 6 68 326 1 0 1349 1349 1 NA 2 0 1
"32874" 6 68 0 2 0 232 5915 3 27 4 9 0
"32875" 6 68 0 1 0 19415 18846 159 886 1 0 0
"32876" 6 69 456 2 0.5 43 1184 NA NA 4 0 1
"32877" 6 69 178 1 1 6478 25348 10 NA 2 0 1
"32878" 6 69 170 5 1 16 21 1 1 7 0 1
"32879" 6 69 0 4 1 4 4 1 1 6 0 1
"32880" 6 69 442 2 0 185 200 1 1 4 0 1
"32881" 6 69 232 3 0 11 3906 1 1 4 0 0
"32882" 6 69 0 1 1 3449 14482 5 686 3 0 0
"32883" 6 69 0 1 1 6478 25348 220 1 2 0 1
"32884" 6 69 490 3 0 165 165 67 2 3 0 2
"32885" 6 69 214 3 0.5 103 643 1 3 5 0 3
"32886" 6 69 462 4 1 13 16 1 1 6 0 2
"32887" 6 69 204 1 0 11321 25348 2 4 2 0 3
"32888" 6 69 188 2 0.5 4 4 2 2 4 1 2
"32889" 6 69 352 2 0.5 2830 NA 1 NA 4 0 2
"32890" 6 69 0 2 0 126 5915 14 NA 4 1 1
"32891" 6 69 218 1 0.5 10733 14482 68 603 2 0 1
"32892" 6 69 0 1 0 1349 1349 139 214 2 0 1
"32893" 6 69 392 3 0 56 595 4 2 4 0 0
"32894" 6 69 0 1 0.5 10733 14482 47 70 2 0 0
"32895" 6 69 0 1 1 6478 25348 1852 1 2 0 1
"32896" 6 69 330 2 0.5 34 3906 4 303 4 0 1
"32897" 6 69 232 2 0.5 698 1337 1 1 3 0 2
"32898" 6 69 416 4 0 1 1 1 NA 4 0 1
"32899" 6 69 0 1 0.5 10733 14482 1 1 2 2 0
"32900" 6 69 0 1 0 19415 18846 6561 8730 1 0 0
"32901" 6 70 314 4 0 2 2 NA NA 5 0 1
"32902" 6 70 178 1 0 347 347 1 1 2 0 2
"32903" 6 70 0 2 0 7 7 1 1 3 0 1
"32904" 6 70 238 2 0 3071 8126 1 1 2 0 2
"32905" 6 70 240 2 0 616 672 181 235 3 0 1
"32906" 6 70 0 1 0 5500 25348 43 106 2 0 2
"32907" 6 70 178 3 0 45 56 9 13 5 1 1
"32908" 6 70 190 2 0 46 249 6 16 3 4 0
"32909" 6 70 0 2 0.5 988 3304 4 7 3 0 0
"32910" 6 70 214 1 1 3449 14482 502 1885 3 0 0
"32911" 6 70 0 1 1 6478 25348 220 1 2 0 1
"32912" 6 70 506 5 0.5 29 29 2 3 8 0 2
"32913" 6 70 260 5 1 16 21 1 1 7 0 1
"32914" 6 70 232 3 0.5 826 1621 1 1 4 0 2
"32915" 6 70 220 4 1 13 16 1 1 6 0 1
"32916" 6 70 166 1 0 5500 25348 1 4 2 0 2
"32917" 6 70 290 3 1.5 2 2 1 1 6 1 1
"32918" 6 70 0 1 0 347 347 1 1 2 0 2
"32919" 6 70 380 5 0.5 3 2 1 1 8 3 1
"32920" 6 70 266 2 0.5 2830 NA 1 NA 4 0 1
"32921" 6 70 142 3 0.5 5 420 1 NA 5 8 0
"32922" 6 70 0 1 0 19415 18846 1 46 1 0 0
"32923" 6 71 450 5 1 16 21 NA NA 7 0 1
